辞書,文境界,書字形（＝表層形）,語彙素,語彙素読み,品詞,語形(基本形),語彙素ID
,I,k,Ｋ,ケー,記号-文字,ケー,11455
,I,,,,,名詞,,　
,I,d,Ｄ,ディー,記号-文字,ディー,25577
,I,j,Ｊ,ジェー,記号-文字,ジェー,17726
,I,),）,,補助記号-括弧閉,,49
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,値,値,アタイ,名詞-普通名詞-サ変可能,アタイ,724
,I,が,が,ガ,助詞-格助詞,ガ,7889
,I,大きく,大きい,オオキイ,形容詞-一般,オオキイ,4563
,I,なる,成る,ナル,動詞-非自立可能,ナル,28061
,I,ほど,ほど,ホド,助詞-副助詞,ホド,34770
,I,重要,重要,ジュウヨウ,形状詞-一般,ジュウヨウ,18245
,I,度,度,ド,名詞-普通名詞-助数詞可能,ド,26947
,I,が,が,ガ,助詞-格助詞,ガ,7889
,I,高い,高い,タカイ,形容詞-一般,タカイ,21995
,I,こと,事,コト,名詞-普通名詞-一般,コト,12836
,I,を,を,ヲ,助詞-格助詞,ヲ,41407
,I,，,，,,補助記号-読点,,50
,I,score,,,名詞,,　
,I,(,（,,補助記号-括弧開,,46
,I,t,Ｔ,ティー,記号-文字,ティー,24900
,I,k,Ｋ,ケー,記号-文字,ケー,11455
,I,,,,,名詞,,　
,I,d,Ｄ,ディー,記号-文字,ディー,25577
,I,j,Ｊ,ジェー,記号-文字,ジェー,17726
,I,),）,,補助記号-括弧閉,,49
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,値,値,アタイ,名詞-普通名詞-サ変可能,アタイ,724
,I,が,が,ガ,助詞-格助詞,ガ,7889
,I,小さく,小さい,チイサイ,形容詞-一般,チイサイ,23399
,I,なる,成る,ナル,動詞-非自立可能,ナル,28061
,I,ほど,ほど,ホド,助詞-副助詞,ホド,34770
,I,重要,重要,ジュウヨウ,形状詞-一般,ジュウヨウ,18245
,I,度,度,ド,名詞-普通名詞-助数詞可能,ド,26947
,I,が,が,ガ,助詞-格助詞,ガ,7889
,I,低い,低い,ヒクイ,形容詞-一般,ヒクイ,31272
,I,こと,事,コト,名詞-普通名詞-一般,コト,12836
,I,を,を,ヲ,助詞-格助詞,ヲ,41407
,I,表す,表わす,アラワス,動詞-一般,アラワス,1169
,I,．,．,,補助記号-句点,,51
,I,また,又,マタ,接続詞,マタ,35734
,I,，,，,,補助記号-読点,,50
,I,算出,算出,サンシュツ,名詞-普通名詞-サ変可能,サンシュツ,14579
,I,式,式,シキ,名詞-普通名詞-一般,シキ,15098
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,分子,分子,ブンシ,名詞-普通名詞-一般,ブンシ,33588
,I,は,は,ハ,助詞-係助詞,ハ,29321
,I,単語,単語,タンゴ,名詞-普通名詞-一般,タンゴ,22806
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,出現,出現,シュツゲン,名詞-普通名詞-サ変可能,シュツゲン,16396
,I,頻度,頻度,ヒンド,名詞-普通名詞-一般,ヒンド,31957
,I,から,から,カラ,助詞-格助詞,カラ,7219
,I,算出,算出,サンシュツ,名詞-普通名詞-サ変可能,サンシュツ,14579
,I,し,為る,スル,動詞-非自立可能,スル,19537
,I,た,た,タ,助動詞,タ,21642
,I,T,Ｔ,ティー,記号-文字,ティー,24900
,I,F,Ｆ,エフ,記号-文字,エフ,3997
,I,-,,,名詞,,　
,I,I,Ｉ,アイ,記号-文字,アイ,81
,I,D,Ｄ,ディー,記号-文字,ディー,25577
,I,F,Ｆ,エフ,記号-文字,エフ,3997
,I,値,値,チ,接尾辞-名詞的-一般,チ,23383
,I,に,に,ニ,助詞-格助詞,ニ,28178
,I,関する,関する,カンスル,動詞-一般,カンスル,7663
,I,計算,計算,ケイサン,名詞-普通名詞-サ変可能,ケイサン,10944
,I,部分,部分,ブブン,名詞-普通名詞-一般,ブブン,33429
,I,で,だ,ダ,助動詞,ダ,22916
,I,あり,有る,アル,動詞-非自立可能,アル,1216
,I,，,，,,補助記号-読点,,50
,I,算出,算出,サンシュツ,名詞-普通名詞-サ変可能,サンシュツ,14579
,I,式,式,シキ,名詞-普通名詞-一般,シキ,15098
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,分母,分母,ブンボ,名詞-普通名詞-一般,ブンボ,33643
,I,は,は,ハ,助詞-係助詞,ハ,29321
,I,文書,文書,ブンショ,名詞-普通名詞-一般,ブンショ,33593
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,単語,単語,タンゴ,名詞-普通名詞-一般,タンゴ,22806
,I,数,数,スウ,名詞-普通名詞-一般,スウ,18996
,I,に,に,ニ,助詞-格助詞,ニ,28178
,I,関する,関する,カンスル,動詞-一般,カンスル,7663
,I,計算,計算,ケイサン,名詞-普通名詞-サ変可能,ケイサン,10944
,I,部分,部分,ブブン,名詞-普通名詞-一般,ブブン,33429
,I,で,だ,ダ,助動詞,ダ,22916
,I,ある,有る,アル,動詞-非自立可能,アル,1216
,I,こと,事,コト,名詞-普通名詞-一般,コト,12836
,I,が,が,ガ,助詞-格助詞,ガ,7889
,I,わかる,分かる,ワカル,動詞-一般,ワカル,41180
,I,だろう,だ,ダ,助動詞,ダ,22916
,I,．,．,,補助記号-句点,,51
,B,:n:以上,以上,イジョウ,名詞-普通名詞-副詞可能,イジョウ,1898
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,計算,計算,ケイサン,名詞-普通名詞-サ変可能,ケイサン,10944
,I,式,式,シキ,名詞-普通名詞-一般,シキ,15098
,I,から,から,カラ,助詞-格助詞,カラ,7219
,I,，,，,,補助記号-読点,,50
,I,以下,以下,イカ,名詞-普通名詞-一般,イカ,1611
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,よう,様,ヨウ,形状詞-助動詞語幹,ヨウ,39002
,I,な,だ,ダ,助動詞,ダ,22916
,I,単語,単語,タンゴ,名詞-普通名詞-一般,タンゴ,22806
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,重要,重要,ジュウヨウ,形状詞-一般,ジュウヨウ,18245
,I,度,度,ド,名詞-普通名詞-助数詞可能,ド,26947
,I,が,が,ガ,助詞-格助詞,ガ,7889
,I,高く,高い,タカイ,形容詞-一般,タカイ,21995
,I,なる,成る,ナル,動詞-非自立可能,ナル,28061
,I,傾向,傾向,ケイコウ,名詞-普通名詞-一般,ケイコウ,10929
,I,に,に,ニ,助詞-格助詞,ニ,28178
,I,ある,有る,アル,動詞-非自立可能,アル,1216
,I,こと,事,コト,名詞-普通名詞-一般,コト,12836
,I,が,が,ガ,助詞-格助詞,ガ,7889
,I,わかる,分かる,ワカル,動詞-一般,ワカル,41180
,I,だろう,だ,ダ,助動詞,ダ,22916
,I,．,．,,補助記号-句点,,51
,B,　,　,,空白,,23
,I,(,（,,補助記号-括弧開,,46
,I,1,一,イチ,名詞-数詞,イチ,2050
,I,),）,,補助記号-括弧閉,,49
,I,文書,文書,ブンショ,名詞-普通名詞-一般,ブンショ,33593
,I,に,に,ニ,助詞-格助詞,ニ,28178
,I,おけ,於く,オク,動詞-一般,オク,4810
,I,る,り,リ,助動詞,リ,39865
,I,単語,単語,タンゴ,名詞-普通名詞-一般,タンゴ,22806
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,出現,出現,シュツゲン,名詞-普通名詞-サ変可能,シュツゲン,16396
,I,頻度,頻度,ヒンド,名詞-普通名詞-一般,ヒンド,31957
,I,(,（,,補助記号-括弧開,,46
,I,T,Ｔ,ティー,記号-文字,ティー,24900
,I,F,Ｆ,エフ,記号-文字,エフ,3997
,I,値,値,チ,接尾辞-名詞的-一般,チ,23383
,I,),）,,補助記号-括弧閉,,49
,I,が,が,ガ,助詞-格助詞,ガ,7889
,I,高い,高い,タカイ,形容詞-一般,タカイ,21995
,B,　,　,,空白,,23
,I,(,（,,補助記号-括弧開,,46
,I,2,二,ニ,名詞-数詞,ニ,28181
,I,),）,,補助記号-括弧閉,,49
,I,文書,文書,ブンショ,名詞-普通名詞-一般,ブンショ,33593
,I,集合,集合,シュウゴウ,名詞-普通名詞-サ変可能,シュウゴウ,16103
,I,で,で,デ,助詞-格助詞,デ,25518
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,出現,出現,シュツゲン,名詞-普通名詞-サ変可能,シュツゲン,16396
,I,頻度,頻度,ヒンド,名詞-普通名詞-一般,ヒンド,31957
,I,(,（,,補助記号-括弧開,,46
,I,D,Ｄ,ディー,記号-文字,ディー,25577
,I,F,Ｆ,エフ,記号-文字,エフ,3997
,I,値,値,チ,接尾辞-名詞的-一般,チ,23383
,I,),）,,補助記号-括弧閉,,49
,I,が,が,ガ,助詞-格助詞,ガ,7889
,I,低い,低い,ヒクイ,形容詞-一般,ヒクイ,31272
,I,(,（,,補助記号-括弧開,,46
,I,I,Ｉ,アイ,記号-文字,アイ,81
,I,D,Ｄ,ディー,記号-文字,ディー,25577
,I,F,Ｆ,エフ,記号-文字,エフ,3997
,I,値,値,チ,接尾辞-名詞的-一般,チ,23383
,I,が,が,ガ,助詞-格助詞,ガ,7889
,I,高い,高い,タカイ,形容詞-一般,タカイ,21995
,I,),）,,補助記号-括弧閉,,49
,B,　,　,,空白,,23
,I,(,（,,補助記号-括弧開,,46
,I,3,三,サン,名詞-数詞,サン,14499
,I,),）,,補助記号-括弧閉,,49
,I,単語,単語,タンゴ,名詞-普通名詞-一般,タンゴ,22806
,I,数,数,スウ,名詞-普通名詞-一般,スウ,18996
,I,(,（,,補助記号-括弧開,,46
,I,D,Ｄ,ディー,記号-文字,ディー,25577
,I,L,Ｌ,エル,記号-文字,エル,4109
,I,値,値,チ,接尾辞-名詞的-一般,チ,23383
,I,),）,,補助記号-括弧閉,,49
,I,が,が,ガ,助詞-格助詞,ガ,7889
,I,少ない,少ない,スクナイ,形容詞-一般,スクナイ,19121
,I,文書,文書,ブンショ,名詞-普通名詞-一般,ブンショ,33593
,I,に,に,ニ,助詞-格助詞,ニ,28178
,I,出現,出現,シュツゲン,名詞-普通名詞-サ変可能,シュツゲン,16396
,I,し,為る,スル,動詞-非自立可能,スル,19537
,I,て,て,テ,助詞-接続助詞,テ,24874
,I,いる,居る,イル,動詞-非自立可能,イル,2585
,B,:n:それ,其れ,ソレ,代名詞,ソレ,21461
,I,で,で,デ,助詞-格助詞,デ,25518
,I,は,は,ハ,助詞-係助詞,ハ,29321
,I,，,，,,補助記号-読点,,50
,I,式中,式中,シキチュウ,名詞-普通名詞-一般,シキチュウ,175013
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,パラメータ,パラメーター-parameter,パラメーター,名詞-普通名詞-一般,パラメータ,31017
,I,で,だ,ダ,助動詞,ダ,22916
,I,ある,有る,アル,動詞-非自立可能,アル,1216
,I,k,Ｋ,ケー,記号-文字,ケー,11455
,I,1,一,イチ,名詞-数詞,イチ,2050
,I,と,と,ト,助詞-格助詞,ト,25826
,I,b,Ｂ,ビー,記号-文字,ビー,32144
,I,に,に,ニ,助詞-格助詞,ニ,28178
,I,つい,つく,ツク,動詞-一般,ツク,24536
,I,て,て,テ,助詞-接続助詞,テ,24874
,I,解説,解説,カイセツ,名詞-普通名詞-サ変可能,カイセツ,5787
,I,する,為る,スル,動詞-非自立可能,スル,19537
,I,．,．,,補助記号-句点,,51
,B,:n:O,Ｏ,オー,記号-文字,オー,5486
,I,k,Ｋ,ケー,記号-文字,ケー,11455
,I,a,Ａ,エー,記号-文字,エー,4296
,I,p,Ｐ,ピー,記号-文字,ピー,32239
,I,i,Ｉ,アイ,記号-文字,アイ,81
,I, B,Ｂ,ビー,記号-文字,ビー,32144
,I,M,Ｍ,エム,記号-文字,エム,4042
,I,2,二,ニ,名詞-数詞,ニ,28181
,I,5,五,ゴ,名詞-数詞,ゴ,13327
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,パラメータ,パラメーター-parameter,パラメーター,名詞-普通名詞-一般,パラメータ,31017
,I,(,（,,補助記号-括弧開,,46
,I,k,Ｋ,ケー,記号-文字,ケー,11455
,I,1,一,イチ,名詞-数詞,イチ,2050
,I,,,,,名詞,,　
,I,b,Ｂ,ビー,記号-文字,ビー,32144
,I,),）,,補助記号-括弧閉,,49
,B,:n:◆,◆,,補助記号-一般,,16
,I,パラメータ,パラメーター-parameter,パラメーター,名詞-普通名詞-一般,パラメータ,31017
,I,k,Ｋ,ケー,記号-文字,ケー,11455
,I,1,一,イチ,名詞-数詞,イチ,2050
,B,　,　,,空白,,23
,I,k,Ｋ,ケー,記号-文字,ケー,11455
,I,1,一,イチ,名詞-数詞,イチ,2050
,I,は,は,ハ,助詞-係助詞,ハ,29321
,I,主に,主に,オモニ,副詞,オモニ,5276
,I,単語,単語,タンゴ,名詞-普通名詞-一般,タンゴ,22806
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,出現,出現,シュツゲン,名詞-普通名詞-サ変可能,シュツゲン,16396
,I,頻度,頻度,ヒンド,名詞-普通名詞-一般,ヒンド,31957
,I,から,から,カラ,助詞-格助詞,カラ,7219
,I,計算,計算,ケイサン,名詞-普通名詞-サ変可能,ケイサン,10944
,I,し,為る,スル,動詞-非自立可能,スル,19537
,I,た,た,タ,助動詞,タ,21642
,I,重要,重要,ジュウヨウ,形状詞-一般,ジュウヨウ,18245
,I,度,度,ド,名詞-普通名詞-助数詞可能,ド,26947
,I,(,（,,補助記号-括弧開,,46
,I,T,Ｔ,ティー,記号-文字,ティー,24900
,I,F,Ｆ,エフ,記号-文字,エフ,3997
,I,-,,,名詞,,　
,I,I,Ｉ,アイ,記号-文字,アイ,81
,I,D,Ｄ,ディー,記号-文字,ディー,25577
,I,F,Ｆ,エフ,記号-文字,エフ,3997
,I,値,値,チ,接尾辞-名詞的-一般,チ,23383
,I,を,を,ヲ,助詞-格助詞,ヲ,41407
,I,指す,差す-他動詞,サス,動詞-一般,サス,14173
,I,),）,,補助記号-括弧閉,,49
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,影響,影響,エイキョウ,名詞-普通名詞-サ変可能,エイキョウ,3645
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,大き,大きい,オオキイ,形容詞-一般,オオキイ,4563
,I,さ,さ,サ,接尾辞-名詞的-一般,サ,13619
,I,を,を,ヲ,助詞-格助詞,ヲ,41407
,I,調整,調整,チョウセイ,名詞-普通名詞-サ変可能,チョウセイ,24040
,I,する,為る,スル,動詞-非自立可能,スル,19537
,I,パラメータ,パラメーター-parameter,パラメーター,名詞-普通名詞-一般,パラメータ,31017
,I,で,だ,ダ,助動詞,ダ,22916
,I,ある,有る,アル,動詞-非自立可能,アル,1216
,I,．,．,,補助記号-句点,,51
,I,k,Ｋ,ケー,記号-文字,ケー,11455
,I,1,一,イチ,名詞-数詞,イチ,2050
,I,=,＝,,補助記号-一般,,55
,I,1,一,イチ,名詞-数詞,イチ,2050
,I,.,．,,補助記号-句点,,51
,I,2,二,ニ,名詞-数詞,ニ,28181
,I,もしくは,若しくは,モシクハ,接続詞,モシクハ,37712
,I,2,二,ニ,名詞-数詞,ニ,28181
,I,.,．,,補助記号-句点,,51
,I,0,ゼロ-zero,ゼロ,名詞-数詞,ゼロ,20754
,I,と,と,ト,助詞-格助詞,ト,25826
,I,し,為る,スル,動詞-非自立可能,スル,19537
,I,，,，,,補助記号-読点,,50
,I,k,Ｋ,ケー,記号-文字,ケー,11455
,I,1,一,イチ,名詞-数詞,イチ,2050
,I,=,＝,,補助記号-一般,,55
,I,2,二,ニ,名詞-数詞,ニ,28181
,I,.,．,,補助記号-句点,,51
,I,0,ゼロ-zero,ゼロ,名詞-数詞,ゼロ,20754
,I,が,が,ガ,助詞-格助詞,ガ,7889
,I,一番,一番,イチバン,副詞,イチバン,2113
,I,効果,効果,コウカ,名詞-普通名詞-一般,コウカ,11908
,I,的,的,テキ,接尾辞-形状詞的,テキ,25076
,I,で,だ,ダ,助動詞,ダ,22916
,I,ある,有る,アル,動詞-非自立可能,アル,1216
,I,こと,事,コト,名詞-普通名詞-一般,コト,12836
,I,が,が,ガ,助詞-格助詞,ガ,7889
,I,確認,確認,カクニン,名詞-普通名詞-サ変可能,カクニン,6217
,I,さ,為る,スル,動詞-非自立可能,スル,19537
,I,れ,れる,レル,助動詞,レル,40741
,I,て,て,テ,助詞-接続助詞,テ,24874
,I,いる,居る,イル,動詞-非自立可能,イル,2585
,I,．,．,,補助記号-句点,,51
,B,:n:◆,◆,,補助記号-一般,,16
,I,パラメータ,パラメーター-parameter,パラメーター,名詞-普通名詞-一般,パラメータ,31017
,I,b,Ｂ,ビー,記号-文字,ビー,32144
,I,に,に,ニ,助詞-格助詞,ニ,28178
,I,つい,つく,ツク,動詞-一般,ツク,24536
,I,て,て,テ,助詞-接続助詞,テ,24874
,B,　,　,,空白,,23
,I,b,Ｂ,ビー,記号-文字,ビー,32144
,I,は,は,ハ,助詞-係助詞,ハ,29321
,I,主に,主に,オモニ,副詞,オモニ,5276
,I,文書,文書,ブンショ,名詞-普通名詞-一般,ブンショ,33593
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,単語,単語,タンゴ,名詞-普通名詞-一般,タンゴ,22806
,I,数,数,スウ,名詞-普通名詞-一般,スウ,18996
,I,に,に,ニ,助詞-格助詞,ニ,28178
,I,よる,因る,ヨル,動詞-一般,ヨル,39521
,I,影響,影響,エイキョウ,名詞-普通名詞-サ変可能,エイキョウ,3645
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,大き,大きい,オオキイ,形容詞-一般,オオキイ,4563
,I,さ,さ,サ,接尾辞-名詞的-一般,サ,13619
,I,を,を,ヲ,助詞-格助詞,ヲ,41407
,I,調整,調整,チョウセイ,名詞-普通名詞-サ変可能,チョウセイ,24040
,I,する,為る,スル,動詞-非自立可能,スル,19537
,I,パラメータ,パラメーター-parameter,パラメーター,名詞-普通名詞-一般,パラメータ,31017
,I,で,だ,ダ,助動詞,ダ,22916
,I,ある,有る,アル,動詞-非自立可能,アル,1216
,I,．,．,,補助記号-句点,,51
,I,0,ゼロ-zero,ゼロ,名詞-数詞,ゼロ,20754
,I,.,．,,補助記号-句点,,51
,I,0,ゼロ-zero,ゼロ,名詞-数詞,ゼロ,20754
,I,から,から,カラ,助詞-格助詞,カラ,7219
,I,1,一,イチ,名詞-数詞,イチ,2050
,I,.,．,,補助記号-句点,,51
,I,0,ゼロ-zero,ゼロ,名詞-数詞,ゼロ,20754
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,間,間,アイダ,名詞-普通名詞-副詞可能,アイダ,168
,I,で,で,デ,助詞-格助詞,デ,25518
,I,設定,設定,セッテイ,名詞-普通名詞-サ変可能,セッテイ,20226
,I,し,為る,スル,動詞-非自立可能,スル,19537
,I,，,，,,補助記号-読点,,50
,I,b,Ｂ,ビー,記号-文字,ビー,32144
,I,=,＝,,補助記号-一般,,55
,I,0,ゼロ-zero,ゼロ,名詞-数詞,ゼロ,20754
,I,.,．,,補助記号-句点,,51
,I,7,七,ナナ,名詞-数詞,ナナ,27908
,I,5,五,ゴ,名詞-数詞,ゴ,13327
,I,が,が,ガ,助詞-格助詞,ガ,7889
,I,一番,一番,イチバン,副詞,イチバン,2113
,I,効果,効果,コウカ,名詞-普通名詞-一般,コウカ,11908
,I,的,的,テキ,接尾辞-形状詞的,テキ,25076
,I,で,だ,ダ,助動詞,ダ,22916
,I,ある,有る,アル,動詞-非自立可能,アル,1216
,I,こと,事,コト,名詞-普通名詞-一般,コト,12836
,I,が,が,ガ,助詞-格助詞,ガ,7889
,I,確認,確認,カクニン,名詞-普通名詞-サ変可能,カクニン,6217
,I,さ,為る,スル,動詞-非自立可能,スル,19537
,I,れ,れる,レル,助動詞,レル,40741
,I,て,て,テ,助詞-接続助詞,テ,24874
,I,いる,居る,イル,動詞-非自立可能,イル,2585
,I,．,．,,補助記号-句点,,51
,I,なお,猶,ナオ,接続詞,ナオ,27537
,I,，,，,,補助記号-読点,,50
,I,b,Ｂ,ビー,記号-文字,ビー,32144
,I,=,＝,,補助記号-一般,,55
,I,0,ゼロ-zero,ゼロ,名詞-数詞,ゼロ,20754
,I,.,．,,補助記号-句点,,51
,I,0,ゼロ-zero,ゼロ,名詞-数詞,ゼロ,20754
,I,と,と,ト,助詞-格助詞,ト,25826
,I,し,為る,スル,動詞-非自立可能,スル,19537
,I,た,た,タ,助動詞,タ,21642
,I,場合,場合,バアイ,名詞-普通名詞-副詞可能,バアイ,30510
,I,，,，,,補助記号-読点,,50
,I,文書,文書,ブンショ,名詞-普通名詞-一般,ブンショ,33593
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,単語,単語,タンゴ,名詞-普通名詞-一般,タンゴ,22806
,I,数,数,スウ,名詞-普通名詞-一般,スウ,18996
,I,に,に,ニ,助詞-格助詞,ニ,28178
,I,よる,因る,ヨル,動詞-一般,ヨル,39521
,I,影響,影響,エイキョウ,名詞-普通名詞-サ変可能,エイキョウ,3645
,I,を,を,ヲ,助詞-格助詞,ヲ,41407
,I,なくし,無くす,ナクス,動詞-一般,ナクス,27779
,I,た,た,タ,助動詞,タ,21642
,I,結果,結果,ケッカ,名詞-普通名詞-副詞可能,ケッカ,11114
,I,を,を,ヲ,助詞-格助詞,ヲ,41407
,I,得る,得る,エル,動詞-非自立可能,エル,4108
,I,こと,事,コト,名詞-普通名詞-一般,コト,12836
,I,が,が,ガ,助詞-格助詞,ガ,7889
,I,できる,出来る,デキル,動詞-非自立可能,デキル,25624
,I,．,．,,補助記号-句点,,51
,B,:n:T,Ｔ,ティー,記号-文字,ティー,24900
,I,F,Ｆ,エフ,記号-文字,エフ,3997
,I,-,,,名詞,,　
,I,I,Ｉ,アイ,記号-文字,アイ,81
,I,D,Ｄ,ディー,記号-文字,ディー,25577
,I,F,Ｆ,エフ,記号-文字,エフ,3997
,I,および,及び,オヨビ,接続詞,オヨビ,5315
,I,O,Ｏ,オー,記号-文字,オー,5486
,I,k,Ｋ,ケー,記号-文字,ケー,11455
,I,a,Ａ,エー,記号-文字,エー,4296
,I,p,Ｐ,ピー,記号-文字,ピー,32239
,I,i,Ｉ,アイ,記号-文字,アイ,81
,I, B,Ｂ,ビー,記号-文字,ビー,32144
,I,M,Ｍ,エム,記号-文字,エム,4042
,I,2,二,ニ,名詞-数詞,ニ,28181
