辞書,文境界,書字形（＝表層形）,語彙素,語彙素読み,品詞,語形(基本形),語彙素ID
,I,て,て,テ,助詞-接続助詞,テ,24874
,I,いる,居る,イル,動詞-非自立可能,イル,2585
,I,インターフェース,インターフェース-interface,インターフェース,名詞-普通名詞-一般,インターフェース,2781
,I,で,で,デ,助詞-格助詞,デ,25518
,I,、,、,,補助記号-読点,,24
,I,ソフトウェア,ソフトウェア-software,ソフトウェア,名詞-普通名詞-一般,ソフトウェア,21417
,I,や,や,ヤ,助詞-副助詞,ヤ,38083
,I,アプリ,アプリ-application,アプリ,名詞-普通名詞-一般,アプリ,120757
,I,に,に,ニ,助詞-格助詞,ニ,28178
,I,DeepSeek,,,名詞,,　
,I,を,を,ヲ,助詞-格助詞,ヲ,41407
,I,統合,統合,トウゴウ,名詞-普通名詞-サ変可能,トウゴウ,25969
,I,し,為る,スル,動詞-非自立可能,スル,19537
,I,、,、,,補助記号-読点,,24
,I,機能,機能,キノウ,名詞-普通名詞-サ変可能,キノウ,8759
,I,を,を,ヲ,助詞-格助詞,ヲ,41407
,I,組み込む,組み込む,クミコム,動詞-一般,クミコム,10370
,I,こと,事,コト,名詞-普通名詞-一般,コト,12836
,I,が,が,ガ,助詞-格助詞,ガ,7889
,I,可能,可能,カノウ,形状詞-一般,カノウ,6969
,I,です,です,デス,助動詞,デス,25653
,I,。,。,,補助記号-句点,,25
,I,利用,利用,リヨウ,名詞-普通名詞-サ変可能,リヨウ,40341
,I,する,為る,スル,動詞-非自立可能,スル,19537
,I,場合,場合,バアイ,名詞-普通名詞-副詞可能,バアイ,30510
,I,、,、,,補助記号-読点,,24
,I,公式,公式,コウシキ,名詞-普通名詞-形状詞可能,コウシキ,12074
,I,サイト,サイト-site,サイト,名詞-普通名詞-一般,サイト,87752
,I,に,に,ニ,助詞-格助詞,ニ,28178
,I,アクセス,アクセス-access,アクセス,名詞-普通名詞-サ変可能,アクセス,458
,I,し,為る,スル,動詞-非自立可能,スル,19537
,I,、,、,,補助記号-読点,,24
,I,ログ,ログ-log,ログ,名詞-普通名詞-一般,ログ,40951
,I,イン,イン-in,イン,名詞-普通名詞-一般,イン,2700
,I,（,（,,補助記号-括弧開,,46
,I,もしくは,若しくは,モシクハ,接続詞,モシクハ,37712
,I,アカウント,アカウント-account,アカウント,名詞-普通名詞-一般,アカウント,104581
,I,作成,作成,サクセイ,名詞-普通名詞-サ変可能,サクセイ,14015
,I,）,）,,補助記号-括弧閉,,49
,I,し,為る,スル,動詞-非自立可能,スル,19537
,I,て,て,テ,助詞-接続助詞,テ,24874
,I,から,から,カラ,助詞-格助詞,カラ,7219
,I,、,、,,補助記号-読点,,24
,I,A,Ａ,エー,記号-文字,エー,4296
,I,P,Ｐ,ピー,記号-文字,ピー,32239
,I,I,Ｉ,アイ,記号-文字,アイ,81
,I,キー,キー-key,キー,名詞-普通名詞-一般,キー,9738
,I,を,を,ヲ,助詞-格助詞,ヲ,41407
,I,取得,取得,シュトク,名詞-普通名詞-サ変可能,シュトク,16419
,I,する,為る,スル,動詞-非自立可能,スル,19537
,I,必要,必要,ヒツヨウ,名詞-普通名詞-形状詞可能,ヒツヨウ,31473
,I,が,が,ガ,助詞-格助詞,ガ,7889
,I,あり,有る,アル,動詞-非自立可能,アル,1216
,I,ます,ます,マス,助動詞,マス,35697
,I,。,。,,補助記号-句点,,25
,B,:n:A,Ａ,エー,記号-文字,エー,4296
,I,P,Ｐ,ピー,記号-文字,ピー,32239
,I,I,Ｉ,アイ,記号-文字,アイ,81
,I,キー,キー-key,キー,名詞-普通名詞-一般,キー,9738
,I,取得,取得,シュトク,名詞-普通名詞-サ変可能,シュトク,16419
,I,手順,手順,テジュン,名詞-普通名詞-一般,テジュン,25145
,B,1,一,イチ,名詞-数詞,イチ,2050
,I,.,．,,補助記号-句点,,51
,I,公式,公式,コウシキ,名詞-普通名詞-形状詞可能,コウシキ,12074
,I,サイト,サイト-site,サイト,名詞-普通名詞-一般,サイト,87752
,I,に,に,ニ,助詞-格助詞,ニ,28178
,I,ログ,ログ-log,ログ,名詞-普通名詞-一般,ログ,40951
,I,イン,イン-in,イン,名詞-普通名詞-一般,イン,2700
,I,し,為る,スル,動詞-非自立可能,スル,19537
,I,、,、,,補助記号-読点,,24
,I,ダッシュボード,ダッシュボード-dashboard,ダッシュボード,名詞-普通名詞-一般,ダッシュボード,23174
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,「,「,,補助記号-括弧開,,33
,I,A,Ａ,エー,記号-文字,エー,4296
,I,P,Ｐ,ピー,記号-文字,ピー,32239
,I,I,Ｉ,アイ,記号-文字,アイ,81
,I,セクション,セクション-section,セクション,名詞-普通名詞-一般,セクション,20129
,I,」,」,,補助記号-括弧閉,,34
,I,に,に,ニ,助詞-格助詞,ニ,28178
,I,移動,移動,イドウ,名詞-普通名詞-サ変可能,イドウ,2334
,B,2,二,ニ,名詞-数詞,ニ,28181
,I,.,．,,補助記号-句点,,51
,I,「,「,,補助記号-括弧開,,33
,I,A,Ａ,エー,記号-文字,エー,4296
,I,P,Ｐ,ピー,記号-文字,ピー,32239
,I,I,Ｉ,アイ,記号-文字,アイ,81
,I,キー,キー-key,キー,名詞-普通名詞-一般,キー,9738
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,作成,作成,サクセイ,名詞-普通名詞-サ変可能,サクセイ,14015
,I,」,」,,補助記号-括弧閉,,34
,I,ボタン,ボタン-button,ボタン,名詞-普通名詞-一般,ボタン,35173
,I,を,を,ヲ,助詞-格助詞,ヲ,41407
,I,クリック,クリック-click,クリック,名詞-普通名詞-サ変可能,クリック,10494
,B,3,三,サン,名詞-数詞,サン,14499
,I,.,．,,補助記号-句点,,51
,I,取得,取得,シュトク,名詞-普通名詞-サ変可能,シュトク,16419
,I,し,為る,スル,動詞-非自立可能,スル,19537
,I,た,た,タ,助動詞,タ,21642
,I,A,Ａ,エー,記号-文字,エー,4296
,I,P,Ｐ,ピー,記号-文字,ピー,32239
,I,I,Ｉ,アイ,記号-文字,アイ,81
,I,キー,キー-key,キー,名詞-普通名詞-一般,キー,9738
,I,を,を,ヲ,助詞-格助詞,ヲ,41407
,I,Python,,,名詞,,　
,I,や,や,ヤ,助詞-副助詞,ヤ,38083
,I,Node,,,名詞,,　
,I,.,．,,補助記号-句点,,51
,I,j,Ｊ,ジェー,記号-文字,ジェー,17726
,I,s,Ｓ,エス,記号-文字,エス,3819
,I,など,など,ナド,助詞-副助詞,ナド,27905
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,環境,環境,カンキョウ,名詞-普通名詞-一般,カンキョウ,7531
,I,で,で,デ,助詞-格助詞,デ,25518
,I,設定,設定,セッテイ,名詞-普通名詞-サ変可能,セッテイ,20226
,B,:n:A,Ａ,エー,記号-文字,エー,4296
,I,P,Ｐ,ピー,記号-文字,ピー,32239
,I,I,Ｉ,アイ,記号-文字,アイ,81
,I,版,版,ハン,名詞-普通名詞-助数詞可能,ハン,30308
,I,を,を,ヲ,助詞-格助詞,ヲ,41407
,I,活用,活用,カツヨウ,名詞-普通名詞-サ変可能,カツヨウ,6817
,I,すれ,為る,スル,動詞-非自立可能,スル,19537
,I,ば,ば,バ,助詞-接続助詞,バ,30503
,I,、,、,,補助記号-読点,,24
,I,DeepSeek,,,名詞,,　
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,A,Ａ,エー,記号-文字,エー,4296
,I,I,Ｉ,アイ,記号-文字,アイ,81
,I,を,を,ヲ,助詞-格助詞,ヲ,41407
,I,業務,業務,ギョウム,名詞-普通名詞-一般,ギョウム,9920
,I,システム,システム-system,システム,名詞-普通名詞-一般,システム,15342
,I,や,や,ヤ,助詞-副助詞,ヤ,38083
,I,アプリ,アプリ-application,アプリ,名詞-普通名詞-一般,アプリ,120757
,I,に,に,ニ,助詞-格助詞,ニ,28178
,I,統合,統合,トウゴウ,名詞-普通名詞-サ変可能,トウゴウ,25969
,I,し,為る,スル,動詞-非自立可能,スル,19537
,I,、,、,,補助記号-読点,,24
,I,より,より,ヨリ,副詞,ヨリ,39502
,I,柔軟,柔軟,ジュウナン,形状詞-一般,ジュウナン,18229
,I,な,だ,ダ,助動詞,ダ,22916
,I,活用,活用,カツヨウ,名詞-普通名詞-サ変可能,カツヨウ,6817
,I,が,が,ガ,助詞-格助詞,ガ,7889
,I,可能,可能,カノウ,形状詞-一般,カノウ,6969
,I,に,だ,ダ,助動詞,ダ,22916
,I,なり,成る,ナル,動詞-非自立可能,ナル,28061
,I,ます,ます,マス,助動詞,マス,35697
,I,。,。,,補助記号-句点,,25
,B,:n:Azure,,,名詞,,　
,I,版,版,ハン,名詞-普通名詞-助数詞可能,ハン,30308
,B,Azure,,,名詞,,　
,I,版,版,ハン,名詞-普通名詞-助数詞可能,ハン,30308
,I,は,は,ハ,助詞-係助詞,ハ,29321
,I,、,、,,補助記号-読点,,24
,I,Microsoft,,,名詞,,　
,I,Azure,,,名詞,,　
,I,上,上,ジョウ,接尾辞-名詞的-副詞可能,ジョウ,18467
,I,で,で,デ,助詞-格助詞,デ,25518
,I,DeepSeek,,,名詞,,　
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,A,Ａ,エー,記号-文字,エー,4296
,I,I,Ｉ,アイ,記号-文字,アイ,81
,I,サービス,サービス-service,サービス,名詞-普通名詞-サ変可能,サービス,14744
,I,を,を,ヲ,助詞-格助詞,ヲ,41407
,I,利用,利用,リヨウ,名詞-普通名詞-サ変可能,リヨウ,40341
,I,できる,出来る,デキル,動詞-非自立可能,デキル,25624
,I,オプション,オプション-option,オプション,名詞-普通名詞-一般,オプション,5182
,I,です,です,デス,助動詞,デス,25653
,I,。,。,,補助記号-句点,,25
,I,Azure,,,名詞,,　
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,インフラ,インフラ-infrastructure,インフラ,名詞-普通名詞-一般,インフラ,120768
,I,を,を,ヲ,助詞-格助詞,ヲ,41407
,I,活用,活用,カツヨウ,名詞-普通名詞-サ変可能,カツヨウ,6817
,I,する,為る,スル,動詞-非自立可能,スル,19537
,I,こと,事,コト,名詞-普通名詞-一般,コト,12836
,I,で,だ,ダ,助動詞,ダ,22916
,I,、,、,,補助記号-読点,,24
,I,大,大,ダイ,接頭辞,ダイ,22935
,I,規模,規模,キボ,名詞-普通名詞-一般,キボ,8810
,I,な,だ,ダ,助動詞,ダ,22916
,I,データ,データ-data,データ,名詞-普通名詞-一般,データ,25819
,I,処理,処理,ショリ,名詞-普通名詞-サ変可能,ショリ,17068
,I,や,や,ヤ,助詞-副助詞,ヤ,38083
,I,高度,高度,コウド,形状詞-一般,コウド,12282
,I,な,だ,ダ,助動詞,ダ,22916
,I,A,Ａ,エー,記号-文字,エー,4296
,I,I,Ｉ,アイ,記号-文字,アイ,81
,I,モデル,モデル-model,モデル,名詞-普通名詞-一般,モデル,37817
,I,運用,運用,ウンヨウ,名詞-普通名詞-サ変可能,ウンヨウ,3602
,I,が,が,ガ,助詞-格助詞,ガ,7889
,I,可能,可能,カノウ,形状詞-一般,カノウ,6969
,I,です,です,デス,助動詞,デス,25653
,I,。,。,,補助記号-句点,,25
,B,:n:Azure,,,名詞,,　
,I,版,版,ハン,名詞-普通名詞-助数詞可能,ハン,30308
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,利用,利用,リヨウ,名詞-普通名詞-サ変可能,リヨウ,40341
,I,手順,手順,テジュン,名詞-普通名詞-一般,テジュン,25145
,B,1,一,イチ,名詞-数詞,イチ,2050
,I,.,．,,補助記号-句点,,51
,I,Azure,,,名詞,,　
,I,アカウント,アカウント-account,アカウント,名詞-普通名詞-一般,アカウント,104581
,I,を,を,ヲ,助詞-格助詞,ヲ,41407
,I,作成,作成,サクセイ,名詞-普通名詞-サ変可能,サクセイ,14015
,I,し,為る,スル,動詞-非自立可能,スル,19537
,I,、,、,,補助記号-読点,,24
,I,「,「,,補助記号-括弧開,,33
,I,A,Ａ,エー,記号-文字,エー,4296
,I,z,Ｚ,ゼット,記号-文字,ゼット,20728
,I,u,Ｕ,ユー,記号-文字,ユー,38951
,I,r,Ｒ,アール,記号-文字,アール,1477
,I,e,Ｅ,イー,記号-文字,イー,2868
,I, A,Ａ,エー,記号-文字,エー,4296
,I,I,Ｉ,アイ,記号-文字,アイ,81
,I,Foundry,,,名詞,,　
,I,」,」,,補助記号-括弧閉,,34
,I,へ,へ,ヘ,助詞-格助詞,ヘ,33819
,I,アクセス,アクセス-access,アクセス,名詞-普通名詞-サ変可能,アクセス,458
,B,2,二,ニ,名詞-数詞,ニ,28181
,I,.,．,,補助記号-句点,,51
,I,A,Ａ,エー,記号-文字,エー,4296
,I,z,Ｚ,ゼット,記号-文字,ゼット,20728
,I,u,Ｕ,ユー,記号-文字,ユー,38951
,I,r,Ｒ,アール,記号-文字,アール,1477
,I,e,Ｅ,イー,記号-文字,イー,2868
,I, A,Ａ,エー,記号-文字,エー,4296
,I,I,Ｉ,アイ,記号-文字,アイ,81
,I,Foundry,,,名詞,,　
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,モデル,モデル-model,モデル,名詞-普通名詞-一般,モデル,37817
,I,カタログ,カタログ-catalog,カタログ,名詞-普通名詞-一般,カタログ,6691
,I,から,から,カラ,助詞-格助詞,カラ,7219
,I,「,「,,補助記号-括弧開,,33
,I,DeepSeek,,,名詞,,　
,I, R,Ｒ,アール,記号-文字,アール,1477
,I,1,一,イチ,名詞-数詞,イチ,2050
,I,」,」,,補助記号-括弧閉,,34
,I,を,を,ヲ,助詞-格助詞,ヲ,41407
,I,選択,選択,センタク,名詞-普通名詞-サ変可能,センタク,20552
,I,し,為る,スル,動詞-非自立可能,スル,19537
,I,、,、,,補助記号-読点,,24
,I,Check,,,名詞,,　
,I, o,Ｏ,オー,記号-文字,オー,5486
,I,u,Ｕ,ユー,記号-文字,ユー,38951
,I,t,Ｔ,ティー,記号-文字,ティー,24900
,I, m,Ｍ,エム,記号-文字,エム,4042
,I,o,Ｏ,オー,記号-文字,オー,5486
,I,d,Ｄ,ディー,記号-文字,ディー,25577
,I,e,Ｅ,イー,記号-文字,イー,2868
,I,l,Ｌ,エル,記号-文字,エル,4109
,I,を,を,ヲ,助詞-格助詞,ヲ,41407
,I,クリック,クリック-click,クリック,名詞-普通名詞-サ変可能,クリック,10494
,B,3,三,サン,名詞-数詞,サン,14499
,I,.,．,,補助記号-句点,,51
,I,「,「,,補助記号-括弧開,,33
,I,デプロイ,デプロイ-deploy,デプロイ,名詞-普通名詞-サ変可能,デプロイ,155867
,I,」,」,,補助記号-括弧閉,,34
,I,を,を,ヲ,助詞-格助詞,ヲ,41407
,I,クリック,クリック-click,クリック,名詞-普通名詞-サ変可能,クリック,10494
,I,し,為る,スル,動詞-非自立可能,スル,19537
,I,、,、,,補助記号-読点,,24
,I,A,Ａ,エー,記号-文字,エー,4296
,I,P,Ｐ,ピー,記号-文字,ピー,32239
,I,I,Ｉ,アイ,記号-文字,アイ,81
,I,キー,キー-key,キー,名詞-普通名詞-一般,キー,9738
,I,を,を,ヲ,助詞-格助詞,ヲ,41407
,I,取得,取得,シュトク,名詞-普通名詞-サ変可能,シュトク,16419
,I,する,為る,スル,動詞-非自立可能,スル,19537
,B,:n:A,Ａ,エー,記号-文字,エー,4296
,I,P,Ｐ,ピー,記号-文字,ピー,32239
,I,I,Ｉ,アイ,記号-文字,アイ,81
,I,キー,キー-key,キー,名詞-普通名詞-一般,キー,9738
,I,を,を,ヲ,助詞-格助詞,ヲ,41407
,I,取得,取得,シュトク,名詞-普通名詞-サ変可能,シュトク,16419
,I,後,後,ゴ,接尾辞-名詞的-副詞可能,ゴ,13330
,I,、,、,,補助記号-読点,,24
,I,プレイ,プレー-play,プレー,名詞-普通名詞-サ変可能,プレイ,33757
,I,グラウンド,グラウンド-ground,グラウンド,名詞-普通名詞-一般,グラウンド,10751
,I,で,で,デ,助詞-格助詞,デ,25518
,I,テスト,テスト-test,テスト,名詞-普通名詞-サ変可能,テスト,25149
,I,が,が,ガ,助詞-格助詞,ガ,7889
,I,可能,可能,カノウ,形状詞-一般,カノウ,6969
,I,です,です,デス,助動詞,デス,25653
,I,。,。,,補助記号-句点,,25
,B,:n:企業,企業,キギョウ,名詞-普通名詞-一般,キギョウ,8392
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,安全,安全,アンゼン,名詞-普通名詞-形状詞可能,アンゼン,1366
,I,な,だ,ダ,助動詞,ダ,22916
,I,DeepSeek,,,名詞,,　
,I,導入,導入,ドウニュウ,名詞-普通名詞-サ変可能,ドウニュウ,27142
,I,に,に,ニ,助詞-格助詞,ニ,28178
,I,つい,つく,ツク,動詞-一般,ツク,24536
,I,て,て,テ,助詞-接続助詞,テ,24874
,B,:n:DeepSeek,,,名詞,,　
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,安全,安全,アンゼン,名詞-普通名詞-形状詞可能,アンゼン,1366
,I,性,性,セイ,接尾辞-名詞的-一般,セイ,19682
,I,に,に,ニ,助詞-格助詞,ニ,28178
,I,は,は,ハ,助詞-係助詞,ハ,29321
,I,多数,多数,タスウ,名詞-普通名詞-副詞可能,タスウ,22296
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,課題,課題,カダイ,名詞-普通名詞-一般,カダイ,6696
,I,が,が,ガ,助詞-格助詞,ガ,7889
,I,あり,有る,アル,動詞-非自立可能,アル,1216
,I,、,、,,補助記号-読点,,24
,I,企業,企業,キギョウ,名詞-普通名詞-一般,キギョウ,8392
,I,が,が,ガ,助詞-格助詞,ガ,7889
,I,導入,導入,ドウニュウ,名詞-普通名詞-サ変可能,ドウニュウ,27142
,I,を,を,ヲ,助詞-格助詞,ヲ,41407
,I,検討,検討,ケントウ,名詞-普通名詞-サ変可能,ケントウ,11403
,I,する,為る,スル,動詞-非自立可能,スル,19537
,I,場合,場合,バアイ,名詞-普通名詞-副詞可能,バアイ,30510
,I,、,、,,補助記号-読点,,24
,I,データ,データ-data,データ,名詞-普通名詞-一般,データ,25819
,I,管理,管理,カンリ,名詞-普通名詞-サ変可能,カンリ,7847
,I,や,や,ヤ,助詞-副助詞,ヤ,38083
,I,セキュリティ,セキュリティー-security,セキュリティー,名詞-普通名詞-一般,セキュリティ,20122
,I,の,の,ノ,助詞-格助詞,ノ,28989
,I,リスク,リスク-risk,リスク,名詞-普通名詞-一般,リスク,39979
,I,を,を,ヲ,助詞-格助詞,ヲ,41407
,I,正しく,正しい,タダシイ,形容詞-一般,タダシイ,22353
,I,理解,理解,リカイ,名詞-普通名詞-サ変可能,リカイ,39891
,I,し,為る,スル,動詞-非自立可能,スル,19537
,I,、,、,,補助記号-読点,,24
,I,適切,適切,テキセツ,形状詞-一般,テキセツ,25101
,I,な,だ,ダ,助動詞,ダ,22916
,I,対策,対策,タイサク,名詞-普通名詞-一般,タイサク,21763
,I,を,を,ヲ,助詞-格助詞,ヲ,41407
,I,講じる,講ずる,コウズル,動詞-一般,コウジル,12156
,I,こと,事,コト,名詞-普通名詞-一般,コト,12836
,I,が,が,ガ,助詞-格助詞,ガ,7889
,I,重要,重要,ジュウヨウ,形状詞-一般,ジュウヨウ,18245
,I,です,です,デス,助動詞,デス,25653
,I,。,。,,補助記号-句点,,25
,B,:n:例えば,例えば,タトエバ,副詞,タトエバ,22512
,I,、,、,,補助記号-読点,,24
,I,DeepSeek,,,名詞,,　
